0,0,0,0,0,0,0,0,0,0,0.0114479308849199,0.0243237901146003,0,0,0,0,0.0493043725469655,0.0216905160021323,0,0,0,0,0.0480464050843213,0.0480464050843213,0,0,0,0,0,0.0474512550222966,0,0,0,0,0,0,0,0.0179689364040047,0.0117473527018536,0.0117473527018536,0,0,0,0,0.0336403141286023,0.0476897453868658,0.0268900631315542,0.00800147808608788,0,0,0,0.0459591601862683,0.0680582903389645,0.0531810287347832,0,0,0,0,0.114642582342358,0.122902134739342,0,0,0,0,0,0.122462235227906,0,0,0,0,0,0,0,0.0240735283305085,0.0240735283305085,0.0109202280494011,0.0346670224496815,0.00786054690753401,0,0,0.0503647205557374,0.0579948616466661,0.0392186516640923,0.0466071289749847,0,0,0,0.088525091017145,0.104998445185634,0.0724561137591642,0,0,0,0,0.125463197852484,0.100261915056467,0,0,0,0,0,0.177537319493358,0,0,0,0,0,0
0,0,0,0,0.00582075955228126,0,0,0,0,0.0114479308849199,0,0,0,0,0,0.0792550015303957,0.064014789655078,0,0,0,0,0,0.0779229736952187,0.0480464050843213,0,0,0,0,0,0.0772927853379953,0,0,0,0,0,0,0,0.00581843437669674,0.0179689364040047,0.00581843437669674,0.0179689364040047,0.000233396225993193,0,0,0.0476897453868658,0.0336403141286023,0.0268900631315542,0.00226743829898743,0,0,0,0.0756942528632122,0.0320103832195861,0.0605508826300754,0,0,0,0,0.0381523849560995,0.106477264530271,0,0,0,0,0,0.156350807676685,0,0,0,0,0,0,0,0.0419952786633268,0.0173344538236417,0.0275457119087274,0.0240735283305085,0.0109202280494011,0,0,0.0736627877551352,0.0736627877551352,0.0657652683515968,0.0355933356742581,0,0,0,0.121824723401341,0.076432016647367,0.109173631070983,0,0,0,0,0.104408861524828,0.11276856516935,0,0,0,0,0,0.177537319493358,0,0,0,0,0,0
0,0,0,0.00582075955228126,0,0,0,0,0.0114479308849199,0.0114479308849199,0.0114479308849199,0,0,0,0,0.00893516211798848,0.0351747489427261,0.0216905160021323,0,0,0,0,0.0627178398044943,0.020523830112934,0,0,0,0,0,0.0772927853379953,0,0,0,0,0,0,0,0.0117473527018536,0.0179689364040047,0.00581843437669674,0.0244444014988452,0.00581843437669674,0,0,0.0336403141286023,0.0336403141286023,0.0623714275533762,0.0476897453868658,0,0,0,0.0834509472666265,0.0834509472666265,0.0992999643090667,0,0,0,0,0.098410446985719,0.098410446985719,0,0,0,0,0,0.0979896123410377,0,0,0,0,0,0,0,0.0240735283305085,0.0109202280494011,0.0173344538236417,0.0173344538236417,0.0173344538236417,0,0,0.0776557251781305,0.0466071289749847,0.0466071289749847,0.0216357299417787,0,0,0,0.0804362120868399,0.109173631070983,0.0607108774886982,0,0,0,0,0.10857796881675,0.11276856516935,0,0,0,0,0,0.218256069015479,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351747489427261,0.00893516211798848,0,0,0,0,0.0339600441143364,0.0480464050843213,0,0,0,0,0,0.0474512550222966,0,0,0,0,0,0,0,0.0244444014988452,0.00581843437669674,0.0117473527018536,0.0179689364040047,0,0,0,0.0623714275533762,0.020348942038655,0.0268900631315542,0.020348942038655,0,0,0,0.0756942528632122,0.0834509472666265,0.0680582903389645,0,0,0,0,0.122902134739342,0.0672333188351977,0,0,0,0,0,0.13080648954079,0,0,0,0,0,0,0,0.0275457119087274,0.0240735283305085,0.0240735283305085,0.0240735283305085,0.00491794010430239,0,0,0.0618634126873291,0.0618634126873291,0.0428908990912612,0.0428908990912612,0,0,0,0.109173631070983,0.088525091017145,0.0418403192519136,0,0,0,0,0.155735425260676,0.104408861524828,0,0,0,0,0,0.159817181672278,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0114479308849199,0.0521436741828019,0.0243237901146003,0,0,0,0.0493043725469655,0.0493043725469655,0.0351747489427261,0,0,0,0,0.109777333441705,0.0339600441143364,0,0,0,0,0,0.0474512550222966,0,0,0,0,0,0,0,0.0179689364040047,0.0311435318630666,0.00581843437669674,0.0117473527018536,0.000233396225993193,0,0,0.0476897453868658,0.0623714275533762,0.020348942038655,0.020348942038655,0,0,0,0.0834509472666265,0.0605508826300754,0.0459591601862683,0,0,0,0,0.098410446985719,0.0904469078833314,0,0,0,0,0,0.0979896123410377,0,0,0,0,0,0,0,0.0457281807772205,0.0310784832515281,0.0240735283305085,0.0310784832515281,0.014082139745669,0,0,0.0618634126873291,0.0541613322444707,0.0503647205557374,0.0736627877551352,0,0,0,0.104998445185634,0.0804362120868399,0.0724561137591642,0,0,0,0,0.146999068133232,0.0798867028786321,0,0,0,0,0,0.164223926395469,0,0,0,0,0,0
0,0,0,0.0182341193652667,0,0,0,0,0,0.0379164044375795,0,0,0,0,0,0.064014789655078,0.0351747489427261,0.00893516211798848,0,0,0,0,0.0627178398044943,0.0339600441143364,0,0,0,0,0,0.0474512550222966,0,0,0,0,0,0,0,0.0179689364040047,0.0179689364040047,0.0179689364040047,0.0117473527018536,0,0,0,0.0476897453868658,0.0405791855477239,0.014042192844036,0.020348942038655,0,0,0,0.107380924510128,0.0913215269921382,0.0756942528632122,0,0,0,0,0.098410446985719,0.114642582342358,0,0,0,0,0,0.122462235227906,0,0,0,0,0,0,0,0.0383071640544665,0.0383071640544665,0.0275457119087274,0.00786054690753401,0.0109202280494011,0,0,0.0618634126873291,0.0541613322444707,0.0503647205557374,0.0466071289749847,0,0,0,0.13035762959398,0.0804362120868399,0.088525091017145,0,0,0,0,0.121211750513759,0.100261915056467,0,0,0,0,0,0.190984682225927,0,0,0,0,0,0
0,0,0,0,0.00582075955228126,0,0,0,0.0379164044375795,0,0.0114479308849199,0,0,0,0,0.00893516211798848,0.0351747489427261,0,0,0,0,0,0.0339600441143364,0.00782186675336363,0,0,0,0,0,0.00729516171131464,0,0,0,0,0,0,0,0.038042238612897,0.0117473527018536,0.0179689364040047,0,0.000233396225993193,0,0,0.0476897453868658,0.0336403141286023,0.0549578245694342,0.00800147808608788,0,0,0,0.0531810287347832,0.107380924510128,0.0188324880457247,0,0,0,0,0.122902134739342,0.0597442806653919,0,0,0,0,0,0.156350807676685,0,0,0,0,0,0,0,0.0206675613710448,0.0383071640544665,0.0275457119087274,0.0173344538236417,0.00786054690753401,0,0,0.0541613322444707,0.0466071289749847,0.0618634126873291,0.0392186516640923,0,0,0,0.088525091017145,0.0844675810589942,0.0967147833952345,0,0,0,0,0.155735425260676,0.100261915056467,0,0,0,0,0,0.129438729313584,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0114479308849199,0,0,0,0,0,0,0.0792550015303957,0.0351747489427261,0.00893516211798848,0,0,0,0,0.0480464050843213,0.0779229736952187,0,0,0,0,0,0.0772927853379953,0,0,0,0,0,0,0,0.038042238612897,0.0451209491849578,0.00581843437669674,0.0117473527018536,0,0,0,0.0623714275533762,0.0699202963206136,0.0405791855477239,0.00800147808608788,0,0,0,0.0680582903389645,0.0388974754320268,0.0188324880457247,0,0,0,0,0.0748518592246822,0.0748518592246822,0,0,0,0,0,0.156350807676685,0,0,0,0,0,0,0,0.0275457119087274,0.014082139745669,0.0173344538236417,0.00786054690753401,0.00491794010430239,0,0,0.08572396544246,0.0736627877551352,0.0503647205557374,0.0284973151018792,0,0,0,0.0844675810589942,0.0844675810589942,0.0645941579637757,0,0,0,0,0.173401317129709,0.134023202542161,0,0,0,0,0,0.173084284142883,0,0,0,0,0,0
0,0.0314354251694438,0,0,0,0,0,0,0.0114479308849199,0.0243237901146003,0,0,0,0,0,0.064014789655078,0.0493043725469655,0.0216905160021323,0,0,0,0,0.0480464050843213,0.0339600441143364,0,0,0,0,0,0.0474512550222966,0,0,0,0,0,0,0,0,0.0179689364040047,0.00581843437669674,0.0117473527018536,0.000233396225993193,0,0,0.0775955815596387,0.020348942038655,0.0336403141286023,0.0623714275533762,0,0,0,0.0756942528632122,0.0756942528632122,0.0605508826300754,0,0,0,0,0.0904469078833314,0.114642582342358,0,0,0,0,0,0.156350807676685,0,0,0,0,0,0,0,0.0173344538236417,0.0240735283305085,0.0310784832515281,0.014082139745669,0.0109202280494011,0,0,0.0579948616466661,0.0618634126873291,0.0657652683515968,0.0466071289749847,0,0,0,0.0844675810589942,0.0724561137591642,0.0685097192829066,0,0,0,0,0.164537028561719,0.104408861524828,0,0,0,0,0,0.151052123499741,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0379164044375795,0.0114479308849199,0.0114479308849199,0,0,0,0,0.0493043725469655,0.0216905160021323,0.0351747489427261,0,0,0,0,0.0627178398044943,0.0627178398044943,0,0,0,0,0,0.160062434158888,0,0,0,0,0,0,0,0.00581843437669674,0.00581843437669674,0.00581843437669674,0.00581843437669674,0.000233396225993193,0,0,0.0549578245694342,0.0336403141286023,0.0336403141286023,0.00226743829898743,0,0,0,0.0680582903389645,0.0531810287347832,0.0680582903389645,0,0,0,0,0.106477264530271,0.0904469078833314,0,0,0,0,0,0.147753730761204,0,0,0,0,0,0,0,0.0206675613710448,0.0346670224496815,0.0206675613710448,0.0109202280494011,0.00786054690753401,0,0,0.08572396544246,0.0736627877551352,0.0355933356742581,0.032018289107399,0,0,0,0.11337014880867,0.092607786912844,0.0844675810589942,0,0,0,0,0.138330811013806,0.129733844734809,0,0,0,0,0,0.129438729313584,0,0,0,0,0,0
